dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS01,train,2,15,67.35252,0.0087152680101313,0.0120373149107277,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.06868133333333333,1.0,0.1512362666666667,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,16,63.2797,2.83131123768321e-07,0.0090280569658267,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.34020266666666665,1.0,0.2055405333333334,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,17,64.82484,0.999497883396888,0.256645513573592,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,1.0,1.0,0.5875000000000001,warning,True,False,False,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,18,73.37264,1.6080470288670767e-09,0.1924841355822057,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,19,68.502235,1.3733472692400994e-08,0.1443631051200225,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5186043333333336,1.0,0.24122086666666676,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,20,73.8384,7.525704504018902e-10,0.1082723290281594,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.3526660000000002,1.0,0.20803320000000008,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,21,77.719955,3.25237958787028e-09,0.0812042475842145,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,22,60.989826,7.967409912545964e-05,0.0609231042129422,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7023842666666662,1.0,0.2779768533333333,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,23,67.85282,4.02801278898135e-06,0.0456933351629039,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,24,56.747807,0.0648114001610044,0.050472851412429,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7152442000000003,1.0,0.28054884000000013,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,25,69.50957,6.17582251291049e-05,0.037870078115604,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,26,62.76612,1.894743381969377e-06,0.0284030322725485,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5685766666666666,1.0,0.2512153333333334,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,27,54.355503,0.0007255617573512,0.0214836646437492,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,28,63.51857,1.3965846521468706e-06,0.0161130976289749,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,29,58.993454,1.2321588194197376e-11,0.0120848232248116,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.22824353333333344,1.0,0.18314870666666672,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,30,65.45484,0.9898108909728374,0.256516340161818,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,0.1265119999999996,1.0,0.4128024,normal,False,False,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,31,70.95374,7.842149363224139e-08,0.1923872747267369,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,32,62.22209,9.752037510857292e-09,0.1442904584830621,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.1735166666666662,1.0,0.17220333333333326,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,33,52.395836,7.141398583598857e-12,0.1082178438640819,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,34,52.772984,5.1344265394881474e-08,0.0811633957341278,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,35,52.081818,2.032485291181274e-12,0.0608725468011039,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,36,48.352013,3.002537107832381e-10,0.0456544101758914,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,37,42.285343,3.242767832034588e-08,0.0342408157388381,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,38,47.41051,0.0150744262838353,0.0294492183750874,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,39,48.01314,0.0275931657560084,0.0289852052203176,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5823111333333334,1.0,0.25396222666666673,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,40,49.79699,1.507440020920292e-06,0.0217392807752434,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,41,33.50305,4.868788150425018e-09,0.0163044617986296,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,42,42.641037,9.38014380099661e-05,0.0122517967084747,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7809644000000001,1.0,0.2936928800000001,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,43,39.287075,1.0301044998439757e-05,0.0091914227926056,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,44,33.259434,0.0292180661828641,0.0141980836401702,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,45,27.732735,0.8212718193486028,0.2159665175672784,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.29457074268648675,0.72,1.0,1.0,0.6125568342089192,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,46,31.980228,7.944371716028797e-09,0.1619748901615517,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,47,30.380978,0.7105051006372357,0.2991074427804727,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,1.0,1.0,0.5875000000000001,warning,True,False,False,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,48,28.227148,2.72271483137132e-09,0.2243305827660332,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.4337573158133678,0.72,1.0,1.0,0.6751907921160156,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,49,30.234364,0.9998397797026936,0.4182078820001983,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,1.0,1.0,0.5875000000000001,warning,True,False,False,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,50,25.631279,0.0005628676609975,0.3137966284153981,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.48737442000000003,0.72,1.0,1.0,0.769318489,warning,True,True,True,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,51,23.948109,2.6749994330721453e-08,0.2353474779990471,ON,Immediate Maintenance,RUL_LOW|ANOM_ON|STATE_CHANGE_OFF_TO_ON,30.0,0.2244259483191497,0.2019833534872347,0.5210378200000001,0.95,1.0,1.0,0.88,critical,True,True,False,False,physics,Immediate Failure Risk,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,52,25.763521,0.0022426944427075,0.1770712821099622,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF|STATE_CHANGE_ON_TO_OFF,30.0,0.2244259483191497,0.2019833534872347,0.08472957999999998,0.72,1.0,1.0,0.518128311,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,53,22.505966,0.0375655776031093,0.142194855983249,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.14988068,0.72,1.0,1.0,0.5474463060000001,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,54,21.277514,5.322897859594278e-06,0.1066474727119016,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.17444971999999997,0.72,1.0,1.0,0.558502374,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,55,21.33545,2.0349287788157258e-07,0.0799856554071457,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.17329099999999997,0.72,1.0,1.0,0.55798095,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,56,18.810085,2.4235405204908744e-07,0.0599893021438723,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.22379829999999998,0.72,0.979531,1.0,0.576615435,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,57,17.553297,1.5835954769727323e-10,0.0449919766474941,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.24893405999999998,0.72,1.0,1.0,0.5920203270000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,58,16.247087,7.046266017807223e-05,0.0337615981506651,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.27505826,0.72,1.0,1.0,0.6037762170000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,59,15.780242,1.921150265538074e-07,0.0253212466417554,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.28439516,0.72,1.0,1.0,0.6079778220000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,60,15.413225,0.0008207524043355,0.0191961230824004,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.2917355,0.72,0.8213006666666668,1.0,0.5755411083333335,warning,True,False,False,False,uncertainty,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,61,14.48581,7.846421956614336e-09,0.0143970942734058,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.3102838,0.72,1.0,1.0,0.61962771,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,62,13.46042,2.657391752203253e-07,0.0107978871398481,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.3307916,0.72,1.0,1.0,0.6288562200000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,63,11.83443,7.393365611951808e-07,0.0080986001890264,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.3633114,0.72,1.0,1.0,0.6434901300000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,64,11.77037,0.0004094196593449,0.006176305056606,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.3645926,0.72,1.0,1.0,0.6440666700000001,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,65,10.625079,2.838142384453679e-05,0.0046393241484156,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.38749841999999995,0.72,1.0,0.9152349461281903,0.6458977836128191,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,66,8.6809225,3.156805139004071e-05,0.0034873851241592,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.42638154999999994,0.72,1.0,0.824701488143484,0.6543418463143486,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,67,8.834778,0.0961518905299083,0.0266535114755965,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.42330444,0.72,1.0,0.7049128724022473,0.6409782852402248,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,68,7.7651424,3.123079572731058e-11,0.019990133614505,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.44469715199999993,0.72,0.9827215733333333,0.6254912436992103,0.6392071574365877,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,69,7.072575,1.5773062300716845e-07,0.0149926396435345,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.45854849999999997,0.72,0.9469959333333333,0.564588316835342,0.632204843350201,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,70,6.4583535,9.600586862279492e-06,0.0112468798793664,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.47083293,0.72,0.9918064333333334,0.4993627888663751,0.6401723840533043,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,71,5.7863193,0.5077714994056374,0.1353780347609342,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.484273614,0.72,0.8682510466666667,0.5936845895552855,0.630941794588862,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,72,5.7641854,0.0018198925254722,0.1019884992020687,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.484716292,0.72,0.7859407733333335,0.613949110727463,0.6167053971394131,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,73,4.6410747,2.2792656609205156e-05,0.0764970725657038,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.5071785059999999,0.72,0.7737341533333333,0.6223747868356249,0.6252146370502292,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,74,4.327133,3.282810911997558e-09,0.0573728052449806,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.51345734,0.72,0.7635406,0.6132421170495038,0.6250881347049505,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,2,75,3.927485,0.1347360246074695,0.0767136100856028,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.5214502999999999,0.72,0.765716,0.5990945324004545,0.6277052882400456,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,1,82.58681,1.473038261301518e-05,1.473038261301518e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,2,78.58236,1.5543122344752196e-15,1.1047786960149963e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,3,81.70286,5.926715673787441e-09,8.28732189903092e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.2946499999999996,0.21039489928294988,0.11746948992829492,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,4,78.44403,0.3496480325118489,0.0874182236193865,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.48597707379063093,0.28609770737906315,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,5,78.595276,1.175464614533439e-09,0.065563668008406,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7983068000000003,0.4661874799760166,0.24378010799760175,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,6,84.073845,5.802207344585142e-06,0.0491742015581406,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.48751185769618854,0.08625118576961888,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,7,83.37478,0.0046986495470634,0.0380553135553713,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.46764577160692167,0.08426457716069219,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,8,73.91359,4.235939377039698e-10,0.028541485272427,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.5456067808692013,0.2920606780869202,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,9,79.25373,4.198169589741951e-10,0.0214061140592744,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.3703422222222217,0.5134666151189733,0.1629151059563417,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,10,70.58954,1.2610541324842297e-05,0.016057738179787,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.610444244300381,0.29854442443003815,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,11,86.27236,0.0013488506612699,0.0123805163001577,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.6366529922707503,0.10116529922707505,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,12,80.86794,8.630928066688526e-07,0.00928560299832,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.14323916666666628,0.6118334197499299,0.12733117530832627,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,13,83.17281,9.942043965871504e-09,0.0069642047342509,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.5994680321228172,0.09744680321228173,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,14,83.52764,4.953095842363808e-07,0.0052232773780843,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.5895055751154062,0.09645055751154064,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,15,71.301834,1.25036321482197e-05,0.0039205839416002,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7523317333333334,0.6338120253771928,0.251347549204386,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,16,79.32551,0.0010588132702423,0.0032051412737607,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.21742000000000036,0.6260739440278688,0.14359139440278695,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,17,68.15483,6.812993602611783e-08,0.0024038729878045,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.695168666666666,0.7109770862429954,0.24763144195763276,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,18,83.65497,1.8141044222375056e-12,0.0018029047413069,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.7198130899076389,0.10948130899076391,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,19,80.0244,8.846777754811797e-10,0.0013521787771496,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.6800416985680257,0.10550416985680258,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,20,72.09177,0.0100771901261195,0.0035334316143921,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.4335670666666668,0.6779254447034955,0.19200595780368296,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,21,77.70596,7.161357308271832e-07,0.0026502527447268,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.42452566666666675,0.636029885661817,0.1860081218995151,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,22,73.815025,1.237097854156488e-07,0.0019877204859914,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.6373169999999997,0.6095162539384262,0.2259150253938426,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,train,3,23,71.7227,1.5312765718644705e-05,0.0014946185559232,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.14605933333333307,0.6091095578621386,0.12762282245288048,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
