engine_id,cycle,state,recommended_action,rationale,contributing_signals,risk_score,risk_driver,theta_warn_used,theta_critical_used,alpha_warn_used,alpha_critical_used,smooth_window_used
1,1,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",99,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,62,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",49,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,63,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",53,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,64,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",63,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,65,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",54,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,66,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",74,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,67,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",73,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,68,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",88,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,69,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,70,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",84,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,71,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,72,critical,Immediate Maintenance,Anomaly exceeds the critical threshold; immediate maintenance is recommended to mitigate sudden-fault risk.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,73,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_BELOW_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,74,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_BELOW_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,75,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_BELOW_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,76,critical,Immediate Maintenance,RUL is below the critical threshold and anomaly is critically high; immediate maintenance is recommended.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,77,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,78,critical,Immediate Maintenance,RUL is below the critical threshold and anomaly is critically high; immediate maintenance is recommended.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,79,critical,Immediate Maintenance,RUL is below the critical threshold and anomaly is critically high; immediate maintenance is recommended.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
6,80,critical,Immediate Maintenance,RUL is below the critical threshold; immediate maintenance is recommended to avoid near-term failure.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_WARN""]",100,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,1,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,2,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,3,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,4,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,5,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,6,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,7,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,8,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,9,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,10,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,11,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,12,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,13,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,14,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,15,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,16,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,17,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,18,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,19,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,20,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,21,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,22,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,23,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,24,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,25,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,26,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,27,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,28,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",9,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,29,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,30,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,31,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,32,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,33,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,34,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,35,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,36,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,37,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,38,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,39,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,40,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,41,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,42,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,43,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,44,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,45,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",15,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,46,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,47,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,48,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,49,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,50,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,51,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,52,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,53,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,54,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,55,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,56,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,57,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,58,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",97,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,59,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,60,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,61,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",3,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,62,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,63,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,64,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,65,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",20,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,66,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",21,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,67,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",47,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,68,degrading,Schedule Inspection,RUL entered the planning window; schedule inspection and plan a maintenance slot.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",21,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,69,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",78,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,70,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",56,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,71,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",49,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,72,critical,Immediate Maintenance,Anomaly exceeds the critical threshold; immediate maintenance is recommended to mitigate sudden-fault risk.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,73,critical,Immediate Maintenance,Anomaly exceeds the critical threshold; immediate maintenance is recommended to mitigate sudden-fault risk.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,74,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",65,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,75,critical,Immediate Maintenance,Anomaly exceeds the critical threshold; immediate maintenance is recommended to mitigate sudden-fault risk.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,76,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",71,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,77,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",76,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,78,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",83,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,79,degrading,Schedule Inspection,RUL entered the planning window and anomaly is elevated; schedule inspection and prepare maintenance lead time.,"[""RUL_BELOW_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",80,RUL,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
7,80,critical,Immediate Maintenance,RUL is below the critical threshold and anomaly is critically high; immediate maintenance is recommended.,"[""RUL_BELOW_THETA_CRITICAL"", ""ANOMALY_ABOVE_ALPHA_CRITICAL""]",100,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,1,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,2,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,3,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,4,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,5,degrading,Schedule Inspection,Anomaly threshold exceeded; schedule inspection/diagnostics and increase monitoring frequency.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_ABOVE_ALPHA_WARN""]",35,ANOMALY,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
8,6,healthy,Monitor,No threshold breach detected; continue routine monitoring.,"[""RUL_ABOVE_THETA_WARN"", ""ANOMALY_BELOW_ALPHA_WARN""]",0,TIE,44.206092557176284,28.29423435999093,0.3416991538762232,0.5666856009640736,1
