dataset_id,split,engine_id,cycle,rul_true,rul_true_raw,rul_pred,dataset_family,model_name,source_type,source_truth,source_predictions,prediction_artifact_kind,abs_error,residual,final_cycle,is_final_cycle
DS04,test,10,43,42.0,,40.369926,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.6300740000000005,-1.6300740000000005,85,False
DS04,test,10,44,41.0,,42.94326,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.9432600000000022,1.9432600000000022,85,False
DS04,test,10,45,40.0,,38.85403,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.1459699999999984,-1.1459699999999984,85,False
DS04,test,10,46,39.0,,43.08303,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.083030000000001,4.083030000000001,85,False
DS04,test,10,47,38.0,,37.885845,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.11415499999999668,-0.11415499999999668,85,False
DS04,test,10,48,37.0,,34.647778,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.3522219999999976,-2.3522219999999976,85,False
DS04,test,10,49,36.0,,34.949165,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.0508349999999993,-1.0508349999999993,85,False
DS04,test,10,50,35.0,,33.056652,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.9433480000000003,-1.9433480000000003,85,False
DS04,test,10,51,34.0,,32.594357,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.4056429999999978,-1.4056429999999978,85,False
DS04,test,10,52,33.0,,30.078814,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.9211859999999987,-2.9211859999999987,85,False
DS04,test,10,53,32.0,,28.940647,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.0593530000000015,-3.0593530000000015,85,False
DS04,test,10,54,31.0,,25.62088,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.37912,-5.37912,85,False
DS04,test,10,55,30.0,,22.334715,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,7.665285000000001,-7.665285000000001,85,False
DS04,test,10,56,29.0,,20.704039,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,8.295960999999998,-8.295960999999998,85,False
DS04,test,10,57,28.0,,25.604988,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.3950120000000013,-2.3950120000000013,85,False
DS04,test,10,58,27.0,,23.860786,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.139213999999999,-3.139213999999999,85,False
DS04,test,10,59,26.0,,22.948215,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.051784999999999,-3.051784999999999,85,False
DS04,test,10,60,25.0,,25.20854,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.20853999999999928,0.20853999999999928,85,False
DS04,test,10,61,24.0,,22.940506,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,1.0594940000000008,-1.0594940000000008,85,False
DS04,test,10,62,23.0,,19.923265,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.0767349999999993,-3.0767349999999993,85,False
DS04,test,10,63,22.0,,19.05123,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.9487699999999997,-2.9487699999999997,85,False
DS04,test,10,64,21.0,,20.659985,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,0.34001500000000107,-0.34001500000000107,85,False
DS04,test,10,65,20.0,,24.246134,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.246134000000001,4.246134000000001,85,False
DS04,test,10,66,19.0,,21.978722,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.978722000000001,2.978722000000001,85,False
DS04,test,10,67,18.0,,22.704136,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,4.704135999999998,4.704135999999998,85,False
DS04,test,10,68,17.0,,23.638084,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.638083999999999,6.638083999999999,85,False
DS04,test,10,69,16.0,,21.43308,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.43308,5.43308,85,False
DS04,test,10,70,15.0,,17.194946,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,2.1949460000000016,2.1949460000000016,85,False
DS04,test,10,71,14.0,,17.10183,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.1018299999999996,3.1018299999999996,85,False
DS04,test,10,72,13.0,,16.491539,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,3.4915389999999995,3.4915389999999995,85,False
DS04,test,10,73,12.0,,17.61453,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.6145299999999985,5.6145299999999985,85,False
DS04,test,10,74,11.0,,17.198399,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,6.198398999999998,6.198398999999998,85,False
DS04,test,10,75,10.0,,20.15572,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,10.155719999999999,10.155719999999999,85,False
DS04,test,10,76,9.0,,19.111076,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,10.111076,10.111076,85,False
DS04,test,10,77,8.0,,18.296711,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,10.296710999999998,10.296710999999998,85,False
DS04,test,10,78,7.0,,12.381721,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,5.381721000000001,5.381721000000001,85,False
DS04,test,10,79,6.0,,14.966541,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,8.966541,8.966541,85,False
DS04,test,10,80,5.0,,13.903465,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,8.903465,8.903465,85,False
DS04,test,10,81,4.0,,15.051177,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,11.051177,11.051177,85,False
DS04,test,10,82,3.0,,13.76232,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,10.76232,10.76232,85,False
DS04,test,10,83,2.0,,15.851699,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,13.851699,13.851699,85,False
DS04,test,10,84,1.0,,14.085216,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,13.085216,13.085216,85,False
DS04,test,10,85,0.0,,12.943859,N-CMAPSS,AutoGluon snapshot,local_import_join,data/processed/N-CMAPSS/DS04/test_DS04_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS04_rul_predictions_autogluon_FIXED.csv,raw_prediction_export,12.943859,12.943859,85,True
DS05,test,7,1,84.0,,53.72919,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,30.270809999999997,-30.270809999999997,85,False
DS05,test,7,2,83.0,,44.525787,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,38.474213,-38.474213,85,False
DS05,test,7,3,82.0,,47.421543,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,34.578457,-34.578457,85,False
DS05,test,7,4,81.0,,44.706726,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,36.293274,-36.293274,85,False
DS05,test,7,5,80.0,,58.48125,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,21.518749999999997,-21.518749999999997,85,False
DS05,test,7,6,79.0,,45.928814,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,33.071186,-33.071186,85,False
DS05,test,7,7,78.0,,51.407433,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,26.592567000000003,-26.592567000000003,85,False
DS05,test,7,8,77.0,,42.902443,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,34.097557,-34.097557,85,False
DS05,test,7,9,76.0,,57.414883,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,18.585116999999997,-18.585116999999997,85,False
DS05,test,7,10,75.0,,55.980663,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,19.019337,-19.019337,85,False
DS05,test,7,11,74.0,,56.35881,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,17.64119,-17.64119,85,False
DS05,test,7,12,73.0,,46.72789,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,26.272109999999998,-26.272109999999998,85,False
DS05,test,7,13,72.0,,51.6809,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,20.3191,-20.3191,85,False
DS05,test,7,14,71.0,,50.828438,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,20.171562,-20.171562,85,False
DS05,test,7,15,70.0,,54.413013,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,15.586987,-15.586987,85,False
DS05,test,7,16,69.0,,40.807804,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,28.192196000000003,-28.192196000000003,85,False
DS05,test,7,17,68.0,,41.012657,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,26.987343000000003,-26.987343000000003,85,False
DS05,test,7,18,67.0,,43.55073,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,23.44927,-23.44927,85,False
DS05,test,7,19,66.0,,44.122513,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,21.877487000000002,-21.877487000000002,85,False
DS05,test,7,20,65.0,,37.852776,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,27.147224,-27.147224,85,False
DS05,test,7,21,64.0,,63.14031,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,0.8596900000000005,-0.8596900000000005,85,False
DS05,test,7,22,63.0,,42.284695,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,20.715305,-20.715305,85,False
DS05,test,7,23,62.0,,41.88721,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,20.112789999999997,-20.112789999999997,85,False
DS05,test,7,24,61.0,,51.029163,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,9.970837000000003,-9.970837000000003,85,False
DS05,test,7,25,60.0,,52.368492,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,7.631507999999997,-7.631507999999997,85,False
DS05,test,7,26,59.0,,48.073593,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,10.926406999999998,-10.926406999999998,85,False
DS05,test,7,27,58.0,,47.335125,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,10.664875000000002,-10.664875000000002,85,False
DS05,test,7,28,57.0,,50.720814,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,6.279186000000003,-6.279186000000003,85,False
DS05,test,7,29,56.0,,39.881073,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,16.118927,-16.118927,85,False
DS05,test,7,30,55.0,,40.3376,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,14.662399999999998,-14.662399999999998,85,False
DS05,test,7,31,54.0,,40.847958,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,13.152042000000002,-13.152042000000002,85,False
DS05,test,7,32,53.0,,44.256184,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,8.743816000000002,-8.743816000000002,85,False
DS05,test,7,33,52.0,,45.007797,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,6.9922030000000035,-6.9922030000000035,85,False
DS05,test,7,34,51.0,,43.571774,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,7.428226000000002,-7.428226000000002,85,False
DS05,test,7,35,50.0,,43.34675,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,6.65325,-6.65325,85,False
DS05,test,7,36,49.0,,44.67729,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,4.322710000000001,-4.322710000000001,85,False
DS05,test,7,37,48.0,,38.96581,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,9.034190000000002,-9.034190000000002,85,False
DS05,test,7,38,47.0,,41.008728,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,5.991272000000002,-5.991272000000002,85,False
DS05,test,7,39,46.0,,47.472134,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,1.472133999999997,1.472133999999997,85,False
DS05,test,7,40,45.0,,43.464996,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,1.5350040000000007,-1.5350040000000007,85,False
DS05,test,7,41,44.0,,37.473156,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,6.526843999999997,-6.526843999999997,85,False
DS05,test,7,42,43.0,,47.572075,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,4.572074999999998,4.572074999999998,85,False
DS05,test,7,43,42.0,,37.17194,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,4.828060000000001,-4.828060000000001,85,False
DS05,test,7,44,41.0,,41.63386,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,0.6338599999999985,0.6338599999999985,85,False
DS05,test,7,45,40.0,,36.23722,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,3.7627799999999993,-3.7627799999999993,85,False
DS05,test,7,46,39.0,,34.043957,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,4.956043000000001,-4.956043000000001,85,False
DS05,test,7,47,38.0,,35.802364,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,2.197636000000003,-2.197636000000003,85,False
DS05,test,7,48,37.0,,29.854496,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,7.145503999999999,-7.145503999999999,85,False
DS05,test,7,49,36.0,,31.13694,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,4.863060000000001,-4.863060000000001,85,False
DS05,test,7,50,35.0,,31.331196,N-CMAPSS,Decision-support v2 export,local_import_join_decision_support,data/processed/N-CMAPSS/DS05/test_DS05_v0.csv,data/processed/outputs/N-CMAPSS/ncmapss_DS05_decision_support_v2.csv,decision_support_export,3.6688040000000015,-3.6688040000000015,85,False
